date,p,pet,qobs
1989-06-04,0,1.28,0.609198169173287
1989-06-05,10.185376,1.16,0.766287005249418
1989-06-06,37.003717,0.81,0.676248282132611
1989-06-07,24.436572,0.78,0.588125276528928
1989-06-08,2.8358811,1.03,1.89272890296606
1989-06-09,0,1.17,1.56322549070881
1989-06-10,0,1.21,0.986594519258626
1989-06-11,0,1.38,0.60536673414704
1989-06-12,0,1.3,0.440615028018415
1989-06-13,0,1.09,0.390806372677203
1989-06-14,0.0020099824,1.05,0.363986327493474
1989-06-15,0,1.12,0.318009107178509
1989-06-16,0,1.18,0.287357626968532
1989-06-17,0,1.25,0.281610474429161
1989-06-18,0,1.12,0.264369016811049
1989-06-19,0,1.12,0.249043276706061
1989-06-20,17.400162,0.96,0.24329612416669
1989-06-21,4.0104863,0.96,0.252874711732308
1989-06-22,0,1.08,0.260537581784802
1989-06-23,0,1.12,0.264369016811049
1989-06-24,9.7048759,1.07,0.27011616935042
1989-06-25,28.838952,0.84,0.354407739927856
1989-06-26,32.864475,0.76,1.38506376198832
1989-06-27,46.078611,0.69,3.14177672152261
1989-06-28,70.710912,0.83,7.06899762342588
1989-06-29,34.519758,0.7,17.8736443974427
1989-06-30,6.7266532,0.81,15.7471979578755
1989-07-01,0,0.86,7.06899762342588
1989-07-02,0,1.12,4.57856485636527
1989-07-03,8.7415297e-06,1.15,3.54407739927856
1989-07-04,0,1.08,2.93104779507902
1989-07-05,0,1.21,2.49043276706061
1989-07-06,0,1.35,2.18391796496084
1989-07-07,0,1.25,1.97318903851725
1989-07-08,0,1.15,1.79502730979676
1989-07-09,0,1.05,1.67816854149623
1989-07-10,0,1.23,1.56322549070881
1989-07-11,0,1.18,1.45402959246077
1989-07-12,19.507777,1.25,1.39464234955394
1989-07-13,0,1.21,1.42146239473767
1989-07-14,0,1.53,1.89272890296606
1989-07-15,0,1.43,1.60728699351065
1989-07-16,0,1.38,1.49425966023637
1989-07-17,17.335882,1.05,1.43678813484266
1989-07-18,0,1.27,1.68199997652247
1989-07-19,21.462831,0.95,1.60345555848441
1989-07-20,0.95275803,1.09,2.45211841679814
1989-07-21,0,1.19,2.16476078982961
1989-07-22,20.841638,1.06,1.76054439456054
1989-07-23,9.0054167,0.82,1.67050567144373
1989-07-24,1.5659046,1.15,2.16476078982961
1989-07-25,52.284613,0.99,2.29886101574825
1989-07-26,28.160706,0.75,8.48662858313731
1989-07-27,23.548592,0.9,12.1456490332033
1989-07-28,46.757676,0.9,10.7854895988856
1989-07-29,5.582526,0.94,12.7395214622716
1989-07-30,3.28933,1.11,7.31804090013194
1989-07-31,7.9468779,1.1,5.53642361292705
1989-08-01,2.6722708,1.13,4.67435073202145
1989-08-02,15.121384,1.42,4.17626417860933
1989-08-03,13.074615,1.06,5.7279953642394
1989-08-04,0,1.49,5.47895208753334
1989-08-05,0,1.77,4.38699310505292
1989-08-06,5.0688209,1.43,4.02300677755944
1989-08-07,0,1.4,5.19159446056481
1989-08-08,0,1.53,4.09963547808439
1989-08-09,0,1.83,3.58239174954103
1989-08-10,0,1.97,3.33334847283497
1989-08-11,0,1.79,3.14177672152261
1989-08-12,7.7283975,1.34,3.00767649560397
1989-08-13,0,1.66,3.23756259717879
1989-08-14,0,1.92,3.18009107178509
1989-08-15,28.340004,1.52,2.9693621453415
1989-08-16,6.2864749,1.21,5.65136666371446
1989-08-17,19.476066,1.35,4.4827789807091
1989-08-18,6.12437,1.17,4.2145785288718
1989-08-19,0,1.37,4.40615028018415
1989-08-20,0,1.59,3.6207060998035
1989-08-21,0.86317774,1.63,3.23756259717879
1989-08-22,27.242707,1.04,3.46744869875362
1989-08-23,33.957234,1.42,5.36400903674593
1989-08-24,7.7279707,1.56,8.31421400695619
1989-08-25,27.019196,1.29,6.28355344304523
1989-08-26,0,1.67,6.45596801922635
1989-08-27,0,2.08,5.1341229351711
1989-08-28,5.6600928,2.27,4.42530745531539
1989-08-29,2.820934,1.54,4.17626417860933
1989-08-30,0,1.92,4.23373570400303
1989-08-31,0,2.07,3.67817762519721
1989-09-01,0,2.46,3.39081999822868
1989-09-02,21.469743,2.21,3.16093389665385
1989-09-03,20.938889,1.23,3.98469242729697
1989-09-04,6.2079274e-17,1.85,4.82760813307133
1989-09-05,0,1.91,3.6207060998035
1989-09-06,0,2.16,3.23756259717879
1989-09-07,0,2.09,2.9693621453415
1989-09-08,0,1.99,2.79694756916038
1989-09-09,1.3594565,1.93,2.64369016811049
1989-09-10,1.6216629,1.82,2.52874711732308
1989-09-11,0,2.63,2.41380406653567
1989-09-12,0,2.86,2.27970384061702
1989-09-13,0,3.12,2.16476078982961
1989-09-14,0,3.34,2.1072892644359
1989-09-15,0,3.66,1.99234621364849
1989-09-16,0,3.58,2.03066056391096
1989-09-17,0,2.71,2.12644643956714
1989-09-18,0,2.78,2.18391796496084
1989-09-19,0,2.97,2.20307514009208
1989-09-20,5.725805,2.38,2.14560361469837
1989-09-21,11.017092,1.97,2.1072892644359
1989-09-22,6.2126571,2.24,2.4329612416669
1989-09-23,0,2.46,2.33717536601073
1989-09-24,0,3.2,2.22223231522331
1989-09-25,0,3.46,2.01150338877972
1989-09-26,0,3.74,1.80269017984926
1989-09-27,1.5568558,3.47,1.70690430419308
1989-09-28,0,2.86,1.68008425900935
1989-09-29,0,3.75,1.68199997652247
1989-09-30,0,3.46,1.64751706128625
1989-10-01,7.6090855,2.37,1.74521865445555
1989-10-02,0,2.95,1.83142594254611
1989-10-03,0,3.45,1.81035304990175
1989-10-04,0,3.31,1.58238266584005
1989-10-05,0,3.64,1.42720954727704
1989-10-06,0,2.93,1.27012071120091
1989-10-07,0,4.32,1.18582914062347
1989-10-08,0,3.71,1.11303187512478
1989-10-09,0,3.75,1.11111615761166
1989-10-10,0,3.38,1.0823803949148
1989-10-11,0,4.42,1.04023460962609
1989-10-12,0,4.51,0.944448733969908
1989-10-13,0,4.26,0.871651468471213
1989-10-14,0,3.57,0.772034157788789
1989-10-15,0,4.14,0.680079717158859
